,kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_srad,koi_teq
779,9663113,K00179.02,Kepler-458 b,CONFIRMED,572.376632,24.42,1743.4,5.8,6226.0,1.299,264.0
780,10004738,K01598.03,Kepler-310 b,CONFIRMED,13.93068791,2.312,186.5,1.4,5497.0,0.839,665.0
781,5474613,K01599.01,Kepler-1659 c,CONFIRMED,20.4074846,8.839,363.4,2.9,5823.0,0.972,660.0
782,5438757,K01601.01,Kepler-903 b,CONFIRMED,10.35078415,6.253,273.1,1.97,5534.0,1.08,842.0
783,5438757,K01601.02,Kepler-903 c,CONFIRMED,62.9224936,11.64,417.8,2.75,5534.0,1.08,462.0
784,5972334,K00191.04,Kepler-487 c,CONFIRMED,38.6520796,5.607,566.5,2.07,5422.0,0.887,487.0
785,7815744,K01710.01,Kepler-933 b,CONFIRMED,14.20442616,3.898,800.6,1.9,5350.0,0.678,602.0
786,7955580,K01711.01,Kepler-934 b,CONFIRMED,55.673582,3.778,765.1,2.19,4998.0,0.808,384.0
787,8230616,K01713.01,Kepler-316 c,CONFIRMED,6.82778157,2.3726,545.8,1.34,4198.0,0.574,577.0
788,7898352,K01486.01,Kepler-302 c,CONFIRMED,127.2824442,7.1545,8088.6,12.04,5733.0,1.183,392.0
789,11402995,K00173.01,Kepler-481 b,CONFIRMED,10.06083238,4.5718,460.2,2.58,5705.0,1.14,899.0
790,7898352,K01486.02,Kepler-302 b,CONFIRMED,30.1837021,5.879,974.9,3.65,5733.0,1.183,634.0
791,7951018,K01553.01,Kepler-890 b,CONFIRMED,52.75878505,6.6517,5805.8,8.76,6228.0,1.137,540.0
792,7747425,K01952.04,Kepler-341 e,CONFIRMED,42.4729078,7.253,334.0,2.03,5616.0,1.111,539.0
793,9892816,K01955.01,Kepler-342 b,CONFIRMED,15.17026921,4.3311,224.8,2.47,6297.0,1.369,905.0
794,9892816,K01955.02,Kepler-342 d,CONFIRMED,39.4576228,9.557,244.8,2.8,6297.0,1.369,658.0
795,9836149,K01958.01,Kepler-66 b,CONFIRMED,17.8159689,3.6765,776.8,3.12,5964.0,0.933,699.0
796,4813563,K01959.01,Kepler-1026 b,CONFIRMED,36.5157639,3.6577,861.3,2.55,4847.0,0.781,425.0
797,2985767,K02032.01,Kepler-1063 b,CONFIRMED,14.07969236,1.375,169.5,2.08,5821.0,1.547,931.0
798,2304320,K02033.01,Kepler-1064 b,CONFIRMED,16.54081386,2.5996,370.0,1.57,5064.0,0.769,570.0
799,3657758,K02034.01,Kepler-1065 b,CONFIRMED,3.609313059,1.7752,1375.1,3.26,5668.0,0.868,1092.0
800,9790806,K02035.01,Kepler-1066 b,CONFIRMED,1.93155546,1.614,504.9,2.25,5461.0,0.858,1290.0
801,6382217,K02036.01,Kepler-353 c,CONFIRMED,8.41100305,2.4553,755.6,1.8,3757.0,0.539,472.0
802,5375194,K01825.01,Kepler-964 b,CONFIRMED,13.52252364,3.987,690.6,2.11,5338.0,0.816,652.0
803,6468138,K01826.01,Kepler-965 b,CONFIRMED,134.2520474,9.0636,832.1,3.43,5818.0,1.2,393.0
804,10019708,K00199.01,Kepler-490 b,CONFIRMED,3.268695042,3.45188,10091.4,16.91,5927.0,1.691,1597.0
805,11875734,K01828.01,Kepler-966 b,CONFIRMED,99.7468804,6.804,1287.0,3.94,5620.0,0.974,391.0
806,7046804,K00205.01,Kepler-492 b,CONFIRMED,11.720123999,3.0039,9763.3,7.94,5215.0,0.77,660.0
807,7449136,K01890.01,Kepler-1002 b,CONFIRMED,4.33643506,4.1445,108.5,1.75,6180.0,1.603,1453.0
808,8680979,K01891.01,Kepler-330 c,CONFIRMED,15.95541913,3.9851,762.6,2.18,4891.0,0.805,573.0
809,8680979,K01891.02,Kepler-330 b,CONFIRMED,8.25980352,2.928,298.4,1.35,4891.0,0.805,714.0
810,9030537,K01892.01,Kepler-1674 b,CONFIRMED,62.5613879,5.907,1372.6,3.54,5662.0,0.84,417.0
811,6949061,K01960.01,Kepler-343 b,CONFIRMED,8.96847034,4.4073,234.3,2.17,5808.0,1.374,1024.0
812,7269493,K01961.01,Kepler-1027 b,CONFIRMED,1.907810683,1.8707,120.5,0.91,5435.0,0.824,1268.0
813,11657891,K01965.01,Kepler-1028 b,CONFIRMED,2.514628496,1.6239,228.4,1.27,5662.0,0.84,1217.0
814,6305192,K00219.01,Kepler-494 b,CONFIRMED,8.025118521,5.3694,3120.4,7.79,6002.0,1.369,1093.0
815,6382217,K02036.02,Kepler-353 b,CONFIRMED,5.79529495,2.272,334.3,1.05,3757.0,0.539,534.0
816,9634821,K02037.01,Kepler-1995 b,CONFIRMED,73.7578875,2.69,1836.9,4.28,5029.0,0.93,375.0
817,8950568,K02038.01,Kepler-85 b,CONFIRMED,8.30537702,3.751,365.6,1.69,5435.0,0.873,809.0
818,3326377,K01830.01,Kepler-967 b,CONFIRMED,13.22714056,3.2861,812.0,2.22,5180.0,0.8,638.0
819,11601584,K01831.01,Kepler-324 c,CONFIRMED,51.8098276,6.343,1025.4,2.6,5191.0,0.826,410.0
820,11601584,K01831.02,Kepler-324 b,CONFIRMED,4.38536428,2.5126,198.5,1.15,5191.0,0.826,935.0
821,11601584,K01831.03,Kepler-324 d,CONFIRMED,34.205785079,5.1691,183.2,1.1,5191.0,0.826,471.0
822,11601584,K01831.04,Kepler-324 e,CONFIRMED,13.97945055,1.2325,356.1,1.97,5191.0,0.826,635.0
823,8689793,K01893.01,Kepler-1003 b,CONFIRMED,3.554856338,2.1004,232.9,1.29,6068.0,0.831,1157.0
824,11673802,K01894.01,Kepler-1004 b,CONFIRMED,5.28790754,8.5274,343.9,7.1,4994.0,3.818,1661.0
825,4263293,K01895.01,Kepler-331 b,CONFIRMED,8.45746636,2.2906,1320.3,1.87,4347.0,0.524,540.0
826,4263293,K01895.02,Kepler-331 c,CONFIRMED,17.28116957,2.829,1562.8,2.04,4347.0,0.524,425.0
827,4263293,K01895.03,Kepler-331 d,CONFIRMED,32.1340014,2.691,1262.0,1.84,4347.0,0.524,346.0
828,5695524,K01897.01,Kepler-1774 b,CONFIRMED,59.7711433,4.843,574.5,3.17,6214.0,1.122,522.0
829,6205897,K01967.01,Kepler-1029 b,CONFIRMED,4.417692516,2.323,279.2,1.57,4766.0,0.664,790.0
830,7948784,K01968.01,Kepler-1778 b,CONFIRMED,10.08744556,2.9884,568.1,3.15,6310.0,1.095,942.0
831,9244756,K01969.01,Kepler-1779 b,CONFIRMED,16.34355902,5.474,829.4,3.26,5730.0,1.056,730.0
832,9650808,K01970.01,Kepler-344 b,CONFIRMED,21.96401646,2.7509,693.4,2.57,5774.0,0.958,643.0
833,9650808,K01970.02,Kepler-344 c,CONFIRMED,125.602323,7.105,925.7,2.89,5774.0,0.958,360.0
834,8950568,K02038.02,Kepler-85 c,CONFIRMED,12.51353325,4.301,430.8,1.88,5435.0,0.873,706.0
835,8950568,K02038.03,Kepler-85 d,CONFIRMED,17.9134215,4.364,197.8,1.39,5435.0,0.873,626.0
836,8950568,K02038.04,Kepler-85 e,CONFIRMED,25.2149143,5.76,174.1,1.19,5435.0,0.873,559.0
837,8804845,K02039.01,Kepler-1067 c,CONFIRMED,5.42586901,2.5342,259.0,1.48,5594.0,0.934,973.0
838,10480915,K02040.01,Kepler-1785 b,CONFIRMED,19.58561177,1.755,532.9,3.09,5618.0,0.996,666.0
839,11709244,K01832.01,Kepler-325 b,CONFIRMED,4.544436472,1.8141,879.3,3.0,5445.0,0.937,1017.0
840,11709244,K01832.02,Kepler-325 c,CONFIRMED,12.76220558,2.0688,653.8,3.18,5445.0,0.937,721.0
841,11709244,K01832.03,Kepler-325 d,CONFIRMED,38.7149617,3.441,694.8,2.62,5445.0,0.937,498.0
842,11853878,K01833.01,Kepler-968 b,CONFIRMED,3.69298623,1.7744,763.3,1.74,4402.0,0.572,745.0
843,5728139,K00206.01,Kepler-433 b,CONFIRMED,5.334082429,6.2226,4676.5,13.08,6332.0,1.905,1495.0
844,7668663,K01898.01,Kepler-1005 b,CONFIRMED,6.4980147,2.4384,190.9,1.87,5727.0,1.104,1026.0
845,7047922,K01899.01,Kepler-1006 b,CONFIRMED,19.76169247,3.9097,392.5,2.81,6327.0,1.175,791.0
846,9353314,K01900.01,Kepler-1007 b,CONFIRMED,5.18498961,2.1397,430.1,1.15,4325.0,0.56,652.0
847,3629967,K01901.01,Kepler-1775 b,CONFIRMED,85.6542476,6.866,476.0,3.56,5818.0,1.647,522.0
848,9347009,K01971.01,Kepler-1030 b,CONFIRMED,19.32945602,3.794,935.5,2.26,5026.0,0.763,529.0
849,4917596,K01973.01,Kepler-1032 b,CONFIRMED,3.290114076,1.5151,645.3,1.49,4484.0,0.594,802.0
850,11046458,K00214.01,Kepler-424 b,CONFIRMED,3.311864148,1.4049,5976.5,9.06,5461.0,0.937,1116.0
851,7132798,K00220.01,Kepler-119 b,CONFIRMED,2.422084188,2.5613,1871.8,3.55,5598.0,0.83,1213.0
852,3448130,K02043.01,Kepler-1786 b,CONFIRMED,78.5461106,8.689,658.7,3.55,5808.0,1.397,501.0
853,9656252,K02044.01,Kepler-1068 b,CONFIRMED,16.92342126,4.1864,1125.3,3.4,5786.0,0.99,702.0
854,6026438,K02045.01,Kepler-354 b,CONFIRMED,5.47665801,2.5482,648.0,2.01,4650.0,0.706,741.0
855,9471268,K01835.01,Kepler-326 c,CONFIRMED,4.580346161,2.097,308.3,1.38,5103.0,0.789,889.0
856,9471268,K01835.02,Kepler-326 b,CONFIRMED,2.248288213,2.0361,263.2,1.25,5103.0,0.789,1127.0
857,9471268,K01835.03,Kepler-326 d,CONFIRMED,6.76690759,1.7062,249.3,1.31,5103.0,0.789,781.0
858,10657406,K01837.01,Kepler-969 b,CONFIRMED,34.1732156,4.7679,635.0,2.37,5201.0,0.834,465.0
859,5526527,K01838.01,Kepler-970 b,CONFIRMED,16.7364755,2.151,1147.0,2.73,4334.0,0.653,464.0
860,8766650,K01904.01,Kepler-1008 b,CONFIRMED,12.43929428,3.176,254.3,1.3,4987.0,0.773,627.0
861,10328393,K01905.01,Kepler-332 b,CONFIRMED,7.62635494,2.4168,296.1,1.21,4955.0,0.721,703.0
862,7094486,K01907.01,Kepler-1009 b,CONFIRMED,11.35010642,2.2792,1221.0,1.75,3597.0,0.514,403.0
863,7289577,K01974.01,Kepler-1780 b,CONFIRMED,109.4450597,3.792,1269.6,3.04,5403.0,0.868,340.0
864,8543100,K01975.01,Kepler-1033 b,CONFIRMED,7.56052209,3.8573,659.8,2.4,5895.0,0.94,914.0
865,2693736,K01976.01,Kepler-1034 b,CONFIRMED,12.12401737,3.3091,788.4,2.37,5094.0,0.87,675.0
866,9412760,K01977.01,Kepler-345 c,CONFIRMED,9.38740646,1.6165,384.6,1.69,4500.0,0.646,575.0
867,9412760,K01977.02,Kepler-345 b,CONFIRMED,7.41556471,1.973,150.4,0.79,4500.0,0.646,622.0
868,6026438,K02045.02,Kepler-354 d,CONFIRMED,24.2101973,4.046,458.0,1.5,4650.0,0.706,451.0
869,10663396,K02046.01,Kepler-1069 b,CONFIRMED,23.8990075,15.955,293.4,3.26,5511.0,1.93,823.0
870,11457726,K02047.01,Kepler-1070 b,CONFIRMED,6.22161107,3.4117,165.0,1.59,6277.0,1.097,1101.0
871,8956206,K02048.01,Kepler-1071 b,CONFIRMED,6.17998508,2.1094,750.5,2.12,5149.0,0.791,814.0
872,9649706,K02049.01,Kepler-1072 b,CONFIRMED,1.569066598,2.7803,147.2,1.68,5821.0,1.395,1849.0
873,5856571,K01839.01,Kepler-971 b,CONFIRMED,9.59068586,3.452,544.6,3.93,5476.0,1.673,1087.0
874,7765528,K01840.01,Kepler-972 b,CONFIRMED,7.03932913,3.514,836.7,4.67,5846.0,1.24,1060.0
875,11760231,K01841.01,Kepler-973 b,CONFIRMED,49.6075771,2.9575,626.7,2.12,5187.0,0.774,402.0
876,7779077,K01842.01,Kepler-1770 b,CONFIRMED,16.84183355,2.6194,822.1,3.08,5602.0,1.009,699.0
877,6046540,K00200.01,Kepler-74 b,CONFIRMED,7.340714946,2.9987,8510.5,14.31,6056.0,1.498,1155.0
878,5706966,K01908.01,Kepler-333 b,CONFIRMED,12.55111099,3.1293,494.1,1.34,4213.0,0.598,480.0
879,3762468,K00208.01,Kepler-493 b,CONFIRMED,3.003879547,3.2848,8538.0,10.96,6311.0,1.172,1438.0
880,5706966,K01908.02,Kepler-333 c,CONFIRMED,24.0884178,3.952,387.2,1.16,4213.0,0.598,386.0
881,10130039,K01909.01,Kepler-334 c,CONFIRMED,12.75800092,4.1828,187.9,1.49,5782.0,1.095,822.0
882,10130039,K01909.02,Kepler-334 b,CONFIRMED,5.47033376,3.1441,112.0,1.15,5782.0,1.095,1090.0
883,9518318,K01978.01,Kepler-346 b,CONFIRMED,6.51112385,1.6919,695.1,3.09,6032.0,1.001,1008.0
884,9518318,K01978.02,Kepler-346 c,CONFIRMED,23.85163321,2.4453,833.7,3.37,6032.0,1.001,654.0
885,7273277,K01979.01,Kepler-1035 b,CONFIRMED,2.714078374,1.3115,143.5,1.38,5815.0,0.992,1301.0
886,11769890,K01980.01,Kepler-1036 b,CONFIRMED,122.8799543,7.835,717.7,2.7,5413.0,0.861,326.0
887,6862721,K01982.01,Kepler-1781 b,CONFIRMED,4.88753111,2.034,679.6,2.45,5568.0,0.957,1003.0
888,12301181,K02059.01,Kepler-1076 b,CONFIRMED,6.14728341,2.7645,119.7,0.79,4997.0,0.746,770.0
889,9279354,K02060.01,Kepler-1788 b,CONFIRMED,2.800111267,1.0237,706.7,2.13,4786.0,0.704,956.0
890,6774880,K02062.01,Kepler-1077 b,CONFIRMED,34.3511339,4.4408,599.4,2.75,6091.0,0.967,576.0
891,3937519,K00221.01,Kepler-495 b,CONFIRMED,3.413036353,2.61366,3868.7,6.62,5392.0,1.087,1200.0
892,7449541,K02063.01,Kepler-1078 b,CONFIRMED,3.00725068,4.4302,285.8,1.56,5667.0,0.781,1122.0
893,5080636,K01843.01,Kepler-974 b,CONFIRMED,4.194496867,1.7807,660.7,1.57,3706.0,0.522,577.0
894,3338885,K01845.01,Kepler-975 b,CONFIRMED,1.970340203,1.7901,403.2,3.97,4883.0,1.667,1599.0
895,3338885,K01845.02,Kepler-975 c,CONFIRMED,5.05821338,1.132,748.3,10.69,4883.0,1.667,1168.0
896,6776401,K01847.01,Kepler-977 b,CONFIRMED,26.85323647,4.4557,965.8,2.65,5329.0,0.869,544.0
897,10130039,K01909.03,Kepler-334 d,CONFIRMED,25.0985083,2.7727,167.6,1.59,5782.0,1.095,656.0
898,8226050,K01910.01,Kepler-1010 b,CONFIRMED,34.2685741,4.8251,699.3,2.44,5083.0,0.872,477.0
899,9965957,K01911.01,Kepler-1011 b,CONFIRMED,5.75321539,1.7948,733.8,3.14,5445.0,0.929,920.0
900,9704384,K01913.01,Kepler-1012 b,CONFIRMED,5.50860699,3.0788,203.9,1.49,5448.0,0.883,934.0
901,8426567,K01914.01,Kepler-1013 b,CONFIRMED,18.93055119,3.372,684.0,4.41,5015.0,1.643,766.0
902,10094670,K01984.01,Kepler-1677 b,CONFIRMED,22.06402,4.1,388.7,2.67,6232.0,1.09,712.0
903,8142942,K01985.01,Kepler-1782 b,CONFIRMED,5.756245244,1.071,623.6,2.24,4931.0,0.734,773.0
904,8257205,K01986.01,Kepler-1038 b,CONFIRMED,148.4601819,5.499,1532.1,3.61,5159.0,0.821,285.0
905,9044228,K01988.01,Kepler-1039 b,CONFIRMED,0.934885365,1.4083,270.4,3.21,4777.0,1.795,2080.0
906,7265298,K02051.01,Kepler-355 c,CONFIRMED,25.7626846,6.908,619.5,2.66,5739.0,1.069,633.0
907,7265298,K02051.02,Kepler-355 b,CONFIRMED,11.0317836,4.753,182.3,1.45,5739.0,1.069,840.0
908,7132798,K00220.02,Kepler-119 c,CONFIRMED,4.12511935,2.877,114.7,0.88,5598.0,0.83,1016.0
909,2307415,K02053.01,Kepler-356 c,CONFIRMED,13.12162167,3.6138,196.9,1.99,6140.0,1.277,913.0
910,7430034,K01848.01,Kepler-978 b,CONFIRMED,49.6220669,7.222,505.5,3.33,5938.0,1.184,546.0
911,9735426,K01849.01,Kepler-979 b,CONFIRMED,8.08801663,1.8334,952.9,2.94,5269.0,0.874,792.0
912,8826168,K01850.01,Kepler-980 b,CONFIRMED,11.55103848,3.3601,402.8,2.17,5907.0,1.058,845.0
913,10464050,K01851.01,Kepler-981 b,CONFIRMED,4.469754641,1.813,553.9,2.26,5988.0,0.934,1103.0
914,9763348,K01852.01,Kepler-982 b,CONFIRMED,15.77382794,4.957,313.6,2.72,6283.0,1.531,955.0
915,9101496,K01915.01,Kepler-335 b,CONFIRMED,6.56226483,4.0144,260.8,3.07,5878.0,1.812,1290.0
916,6037581,K01916.01,Kepler-336 d,CONFIRMED,20.67876365,4.6395,323.9,2.42,5865.0,1.272,749.0
917,10723750,K00209.01,Kepler-117 c,CONFIRMED,50.79034648,10.8474,5671.1,10.6,6163.0,1.406,612.0
918,6037581,K01916.02,Kepler-336 c,CONFIRMED,9.59993246,4.3206,271.2,2.08,5865.0,1.272,967.0
919,6037581,K01916.03,Kepler-336 b,CONFIRMED,2.0248205,2.55,63.3,1.01,5865.0,1.272,1625.0
920,10779233,K01989.01,Kepler-1040 b,CONFIRMED,201.118319,10.328,584.8,2.28,5646.0,0.954,300.0
921,11614617,K01990.01,Kepler-1041 b,CONFIRMED,24.7577652,6.998,458.7,2.44,6106.0,0.966,644.0
922,11450414,K01992.01,Kepler-347 b,CONFIRMED,12.7983174,6.401,336.6,2.88,5592.0,1.451,908.0
923,4736569,K01996.01,Kepler-1042 b,CONFIRMED,10.13200555,3.1683,911.6,1.67,4777.0,0.561,574.0
924,10384798,K01997.01,Kepler-1043 b,CONFIRMED,38.505224,5.941,695.2,2.45,5974.0,0.881,532.0
925,2307415,K02053.02,Kepler-356 b,CONFIRMED,4.6126736,3.0643,133.2,1.6,6140.0,1.277,1294.0
926,3128552,K02055.01,Kepler-1073 b,CONFIRMED,8.67890312,3.5317,540.6,2.56,5509.0,1.116,905.0
927,10134152,K02056.01,Kepler-1787 b,CONFIRMED,39.3135699,5.0137,500.1,2.07,6060.0,0.925,540.0
928,9573685,K02057.01,Kepler-1074 b,CONFIRMED,5.94565516,2.1604,401.2,1.12,3974.0,0.564,568.0
929,10329835,K02058.01,Kepler-1075 b,CONFIRMED,1.52373073,1.4796,364.7,1.26,3746.0,0.51,818.0
930,6849046,K00201.01,Kepler-491 b,CONFIRMED,4.225384543,2.82038,7563.0,9.0,5574.0,1.054,1111.0
931,8804397,K01853.01,Kepler-983 b,CONFIRMED,60.0853848,7.007,432.2,2.4,6028.0,1.047,485.0
932,9662811,K01854.01,Kepler-984 b,CONFIRMED,43.0343364,6.571,541.6,2.5,5550.0,0.911,484.0
933,11297236,K01857.01,Kepler-1771 b,CONFIRMED,88.6440015,7.82,625.5,2.51,5661.0,0.934,391.0
934,10074466,K01917.01,Kepler-1776 b,CONFIRMED,35.01190875,2.868,436.7,2.97,5872.0,1.153,603.0
935,8218379,K01920.01,Kepler-1014 b,CONFIRMED,16.57099265,2.9052,644.9,2.03,5483.0,0.779,614.0
936,7755636,K01921.01,Kepler-1015 b,CONFIRMED,16.00496657,6.5047,377.5,3.71,6384.0,1.904,1040.0
937,9411166,K01922.01,Kepler-1016 b,CONFIRMED,1.954525966,2.0944,392.8,2.38,5741.0,1.136,1540.0
938,4989057,K01923.01,Kepler-1017 b,CONFIRMED,7.23400381,2.165,453.3,1.78,5411.0,0.85,831.0
939,9834040,K01998.01,Kepler-1044 b,CONFIRMED,6.77408984,2.6215,520.3,2.5,6246.0,1.092,1058.0
940,6152974,K00216.01,Kepler-118 c,CONFIRMED,20.172024672,3.1488,5368.1,6.24,5064.0,0.864,564.0
941,8802693,K02000.01,Kepler-1045 b,CONFIRMED,26.41044199,3.0715,991.1,2.45,5448.0,0.734,512.0
942,6061773,K02001.01,Kepler-1783 b,CONFIRMED,8.27745764,2.713,197.2,2.46,5129.0,1.781,1088.0
943,10024701,K02002.01,Kepler-1046 b,CONFIRMED,14.37504582,3.208,251.1,2.05,5931.0,1.053,786.0
944,3239671,K02066.01,Kepler-1678 b,CONFIRMED,147.97391,6.854,1267.1,3.33,5578.0,0.95,329.0
945,9304101,K02067.01,Kepler-1079 b,CONFIRMED,13.24503482,4.4078,156.1,1.77,5636.0,1.39,887.0
946,11360571,K02069.01,Kepler-1080 b,CONFIRMED,77.2550726,10.214,589.5,3.7,6564.0,1.356,548.0
947,6035124,K02071.01,Kepler-1081 b,CONFIRMED,3.85690686,2.0808,127.8,0.93,5272.0,0.813,972.0
948,8160953,K01858.01,Kepler-985 b,CONFIRMED,116.3311739,7.025,1586.3,3.26,5354.0,0.835,323.0
949,4157325,K01860.01,Kepler-416 b,CONFIRMED,6.31943553,3.3422,581.1,2.71,5670.0,1.022,986.0
950,4157325,K01860.02,Kepler-416 c,CONFIRMED,12.20951755,4.1808,538.1,2.61,5670.0,1.022,791.0
951,4157325,K01860.03,Kepler-416 d,CONFIRMED,3.07644709,2.6326,216.7,1.61,5670.0,1.022,1253.0
952,9955598,K01925.01,Kepler-409 b,CONFIRMED,68.958447,3.128,123.3,1.11,5455.0,0.888,402.0
953,10723750,K00209.02,Kepler-117 b,CONFIRMED,18.79591276,7.5235,2431.4,7.39,6163.0,1.406,852.0
954,5770074,K01928.01,Kepler-1675 b,CONFIRMED,63.0380366,7.3702,658.7,2.59,5798.0,1.019,465.0
955,10136549,K01929.01,Kepler-337 c,CONFIRMED,9.69315023,5.6725,141.8,1.89,5683.0,1.472,1017.0
956,12154526,K02004.01,Kepler-1047 b,CONFIRMED,56.1886436,6.5272,346.2,2.56,5700.0,1.176,503.0
957,6665512,K02005.01,Kepler-1048 b,CONFIRMED,6.92101452,4.3591,529.7,1.48,4461.0,0.585,619.0
958,10525027,K02006.01,Kepler-1049 b,CONFIRMED,3.27344784,1.7292,262.5,0.81,3758.0,0.496,625.0
959,11069176,K02007.01,Kepler-1050 b,CONFIRMED,15.3789014,4.662,185.1,2.94,5817.0,2.153,1039.0
960,10005758,K01783.01,Kepler-1662 b,CONFIRMED,134.4785189,5.9288,4033.5,10.52,5791.0,1.336,412.0
961,5864975,K01787.01,Kepler-950 b,CONFIRMED,98.7179332,6.593,7320.0,6.99,5808.0,0.786,360.0
962,2975770,K01788.01,Kepler-951 b,CONFIRMED,71.52543938,5.9189,5904.3,5.76,4855.0,0.778,340.0
963,7877496,K00202.01,Kepler-412 b,CONFIRMED,1.72086129,2.0243,10184.5,13.25,5742.0,1.215,1647.0
964,7286173,K01862.01,Kepler-986 b,CONFIRMED,56.4349933,4.7381,580.0,2.37,5534.0,1.001,465.0
965,11126381,K01863.01,Kepler-1673 b,CONFIRMED,33.7888028,5.496,649.2,2.71,6202.0,1.062,611.0
966,4149450,K01864.01,Kepler-1772 b,CONFIRMED,3.215109385,4.365,158.0,1.54,5541.0,0.934,1155.0
967,10136549,K01929.02,Kepler-337 b,CONFIRMED,3.29276797,4.8069,80.7,1.39,5683.0,1.472,1458.0
968,5511081,K01930.01,Kepler-338 b,CONFIRMED,13.72710334,7.3419,199.2,2.38,5951.0,1.693,1005.0
969,5511081,K01930.02,Kepler-338 c,CONFIRMED,24.3110031,8.7682,184.4,2.3,5951.0,1.693,831.0
970,5511081,K01930.03,Kepler-338 d,CONFIRMED,44.4304059,10.306,238.5,2.61,5951.0,1.693,680.0
971,5511081,K01930.04,Kepler-338 e,CONFIRMED,9.34145925,6.18,81.7,1.56,5951.0,1.693,1143.0
972,10978763,K01931.01,Kepler-339 b,CONFIRMED,4.97760447,2.5719,287.3,1.75,5353.0,1.023,1023.0
973,11069176,K02007.02,Kepler-1050 c,CONFIRMED,21.1285655,3.852,176.7,2.88,5817.0,2.153,935.0
974,6152974,K00216.02,Kepler-118 b,CONFIRMED,7.51854537,2.845,286.7,1.42,5064.0,0.864,784.0
975,5631630,K02010.01,Kepler-1051 b,CONFIRMED,25.96190067,6.2732,350.3,3.25,6369.0,1.729,850.0
976,6504954,K01790.01,Kepler-952 b,CONFIRMED,130.3543929,6.474,5128.7,7.7,5970.0,1.015,369.0
977,9410930,K00196.01,Kepler-41 b,CONFIRMED,1.855557556,2.35672,10570.1,10.05,5657.0,0.947,1436.0
978,10676014,K01797.01,Kepler-954 b,CONFIRMED,16.78175788,3.7386,908.0,2.25,4925.0,0.742,545.0
979,9520838,K01866.01,Kepler-987 b,CONFIRMED,105.3035093,6.214,1362.2,3.18,5534.0,0.875,351.0
980,8167996,K01867.01,Kepler-327 b,CONFIRMED,2.549562652,1.6999,495.1,1.11,3716.0,0.506,682.0
981,8167996,K01867.02,Kepler-327 d,CONFIRMED,13.96950181,1.5871,1110.0,2.04,3716.0,0.506,387.0
982,8167996,K01867.03,Kepler-327 c,CONFIRMED,5.21230171,2.098,430.0,1.04,3716.0,0.506,537.0
983,6773862,K01868.01,Kepler-988 b,CONFIRMED,17.76076524,1.6679,1287.2,1.93,3826.0,0.516,368.0
984,10978763,K01931.02,Kepler-339 d,CONFIRMED,10.55840479,3.366,194.2,1.41,5353.0,1.023,796.0
985,10978763,K01931.03,Kepler-339 c,CONFIRMED,6.98800953,3.103,193.2,1.39,5353.0,1.023,914.0
986,5202905,K01932.01,Kepler-340 c,CONFIRMED,22.8245144,6.617,322.7,3.36,6642.0,1.846,946.0
987,9072190,K01933.01,Kepler-1018 b,CONFIRMED,49.1011093,6.341,845.6,3.28,5393.0,1.11,498.0
988,5384079,K02011.01,Kepler-348 b,CONFIRMED,7.05675145,2.0261,130.0,1.68,6388.0,1.402,1196.0
989,9839821,K02012.01,Kepler-1052 b,CONFIRMED,34.8536903,5.333,767.7,2.4,5818.0,0.848,522.0
990,4056616,K02013.01,Kepler-1053 b,CONFIRMED,2.41434868,1.2701,191.0,0.97,4507.0,0.724,953.0
991,8492026,K02016.01,Kepler-1054 b,CONFIRMED,4.30656389,4.1107,257.0,1.95,6108.0,1.03,1177.0
992,11017901,K01800.01,Kepler-447 b,CONFIRMED,7.794302043,1.1081,3387.4,16.51,5494.0,0.982,882.0
993,5088591,K01801.01,Kepler-955 b,CONFIRMED,14.5324483,3.13,1355.9,3.11,5345.0,0.86,664.0
994,11298298,K01802.01,Kepler-956 b,CONFIRMED,5.248667607,1.917,601.2,2.84,5807.0,1.012,1056.0
995,10187159,K01870.01,Kepler-989 b,CONFIRMED,7.96431492,1.5342,746.0,2.44,5185.0,0.91,805.0
996,9758089,K01871.01,Kepler-1996 c,CONFIRMED,92.7297248,6.83,1257.5,2.81,4580.0,0.675,276.0
997,10619192,K00203.01,Kepler-17 b,CONFIRMED,1.485710994,2.2874,20823.9,14.48,5624.0,1.018,1562.0
998,4939346,K01873.01,Kepler-328 c,CONFIRMED,71.3116598,8.813,2138.0,4.94,6194.0,1.069,475.0
999,10190777,K01937.01,Kepler-1019 b,CONFIRMED,1.411230023,1.4325,388.2,1.71,4575.0,0.737,1164.0
1000,9651234,K01938.01,Kepler-1020 b,CONFIRMED,96.9151707,6.065,862.8,2.37,5162.0,0.791,325.0
1001,7045496,K01939.01,Kepler-1021 b,CONFIRMED,13.47472742,2.5995,729.6,1.96,5395.0,0.734,634.0
1002,8750043,K02017.01,Kepler-1055 b,CONFIRMED,2.29503515,1.654,172.1,1.18,5637.0,0.909,1304.0
1003,9973109,K02018.01,Kepler-1056 b,CONFIRMED,27.495634,4.858,483.3,2.11,5657.0,0.911,590.0
1004,6226290,K02019.01,Kepler-1057 b,CONFIRMED,14.08826442,4.1847,889.4,2.66,5853.0,0.895,724.0
